lat,lon,timestamp,significant_wave_height_m,wave_period_s,swell_height_m,swell_direction_deg
13.75,73.41666666666666,2026-09-01T12:00:00Z,2.1,9.2,1.72,277.0
13.75,73.5,2026-09-01T12:00:00Z,2.08,9.1,1.71,276.7
13.75,73.58333333333331,2026-09-01T12:00:00Z,2.06,9.1,1.7,276.4
13.75,73.66666666666666,2026-09-01T12:00:00Z,2.04,9.1,1.7,276.1
13.75,73.75,2026-09-01T12:00:00Z,2.02,9.1,1.69,276.1
13.75,73.83333333333331,2026-09-01T12:00:00Z,1.99,9.0,1.68,276.0
13.75,73.91666666666666,2026-09-01T12:00:00Z,1.95,9.0,1.66,276.2
13.75,74.0,2026-09-01T12:00:00Z,1.91,8.9,1.64,276.1
13.75,74.08333333333331,2026-09-01T12:00:00Z,1.9,8.9,1.63,275.7
13.75,74.16666666666666,2026-09-01T12:00:00Z,1.88,8.9,1.62,275.3
13.75,74.25,2026-09-01T12:00:00Z,1.87,8.9,1.6,275.3
13.75,74.33333333333331,2026-09-01T12:00:00Z,1.84,8.9,1.59,274.9
13.75,74.41666666666666,2026-09-01T12:00:00Z,1.81,8.9,1.57,274.5
13.75,74.5,2026-09-01T12:00:00Z,1.78,8.9,1.54,274.0
13.75,74.58333333333331,2026-09-01T12:00:00Z,1.68,8.9,1.46,272.7
13.75,74.66666666666666,2026-09-01T12:00:00Z,1.37,8.1,1.18,271.5
13.75,80.33333333333331,2026-09-01T12:00:00Z,0.54,12.3,0.47,140.3
13.75,80.41666666666663,2026-09-01T12:00:00Z,0.73,12.3,0.66,146.7
13.75,80.5,2026-09-01T12:00:00Z,0.92,12.3,0.9,153.3
13.75,80.58333333333331,2026-09-01T12:00:00Z,1.01,12.7,0.92,154.2
13.75,80.66666666666663,2026-09-01T12:00:00Z,1.07,13.0,0.93,154.5
13.75,80.75,2026-09-01T12:00:00Z,1.11,13.2,0.94,154.5
13.75,80.83333333333331,2026-09-01T12:00:00Z,1.13,13.3,0.96,155.4
13.75,80.91666666666663,2026-09-01T12:00:00Z,1.15,13.4,0.96,156.2
13.75,81.0,2026-09-01T12:00:00Z,1.17,13.5,0.96,156.8
13.833333333333329,73.0,2026-09-01T12:00:00Z,2.17,14.7,1.66,275.6
13.833333333333329,73.08333333333331,2026-09-01T12:00:00Z,2.17,10.6,1.67,275.9
13.833333333333329,73.16666666666666,2026-09-01T12:00:00Z,2.16,9.3,1.7,277.0
13.833333333333329,73.25,2026-09-01T12:00:00Z,2.14,9.1,1.72,277.0
13.833333333333329,73.33333333333331,2026-09-01T12:00:00Z,2.13,9.2,1.73,277.1
13.833333333333329,73.41666666666666,2026-09-01T12:00:00Z,2.11,9.1,1.73,277.0
13.833333333333329,73.5,2026-09-01T12:00:00Z,2.09,9.1,1.72,276.7
13.833333333333329,73.58333333333331,2026-09-01T12:00:00Z,2.06,9.1,1.72,276.4
13.833333333333329,73.66666666666666,2026-09-01T12:00:00Z,2.04,9.1,1.71,276.1
13.833333333333329,73.75,2026-09-01T12:00:00Z,2.02,9.1,1.7,276.1
13.833333333333329,73.83333333333331,2026-09-01T12:00:00Z,1.99,9.0,1.68,276.0
13.833333333333329,73.91666666666666,2026-09-01T12:00:00Z,1.95,9.0,1.66,276.2
13.833333333333329,74.0,2026-09-01T12:00:00Z,1.9,8.9,1.64,276.1
13.833333333333329,74.08333333333331,2026-09-01T12:00:00Z,1.88,8.9,1.62,275.7
13.833333333333329,74.16666666666666,2026-09-01T12:00:00Z,1.87,8.9,1.62,275.3
13.833333333333329,74.25,2026-09-01T12:00:00Z,1.86,8.9,1.6,275.3
13.833333333333329,74.33333333333331,2026-09-01T12:00:00Z,1.84,8.9,1.59,274.9
13.833333333333329,74.41666666666666,2026-09-01T12:00:00Z,1.81,8.9,1.56,274.5
13.833333333333329,74.5,2026-09-01T12:00:00Z,1.77,8.9,1.54,274.0
13.833333333333329,74.58333333333331,2026-09-01T12:00:00Z,1.69,8.9,1.48,272.7
13.833333333333329,80.25,2026-09-01T12:00:00Z,0.42,12.0,0.38,142.3
13.833333333333329,80.33333333333331,2026-09-01T12:00:00Z,0.57,12.0,0.54,140.3
13.833333333333329,80.41666666666663,2026-09-01T12:00:00Z,0.76,12.2,0.74,146.7
13.833333333333329,80.5,2026-09-01T12:00:00Z,0.92,12.5,0.89,153.3
13.833333333333329,80.58333333333331,2026-09-01T12:00:00Z,1.01,12.8,0.91,154.2
13.833333333333329,80.66666666666663,2026-09-01T12:00:00Z,1.07,13.1,0.93,154.5
13.833333333333329,80.75,2026-09-01T12:00:00Z,1.11,13.3,0.95,154.5
13.833333333333329,80.83333333333331,2026-09-01T12:00:00Z,1.13,13.4,0.96,155.4
13.833333333333329,80.91666666666663,2026-09-01T12:00:00Z,1.15,13.5,0.96,156.2
13.833333333333329,81.0,2026-09-01T12:00:00Z,1.17,13.5,0.95,156.8
13.916666666666657,73.0,2026-09-01T12:00:00Z,2.16,9.7,1.68,276.1
13.916666666666657,73.08333333333331,2026-09-01T12:00:00Z,2.17,9.2,1.68,275.7
13.916666666666657,73.16666666666666,2026-09-01T12:00:00Z,2.17,9.1,1.69,276.0
13.916666666666657,73.25,2026-09-01T12:00:00Z,2.15,9.1,1.71,276.0
13.916666666666657,73.33333333333331,2026-09-01T12:00:00Z,2.14,9.1,1.72,276.1
13.916666666666657,73.41666666666666,2026-09-01T12:00:00Z,2.11,9.1,1.72,276.2
13.916666666666657,73.5,2026-09-01T12:00:00Z,2.09,9.1,1.72,276.1
13.916666666666657,73.58333333333331,2026-09-01T12:00:00Z,2.06,9.1,1.73,276.0
13.916666666666657,73.66666666666666,2026-09-01T12:00:00Z,2.04,9.1,1.72,275.5
13.916666666666657,73.75,2026-09-01T12:00:00Z,2.02,9.1,1.7,275.5
13.916666666666657,73.83333333333331,2026-09-01T12:00:00Z,1.99,9.0,1.69,275.1
13.916666666666657,73.91666666666666,2026-09-01T12:00:00Z,1.95,9.0,1.67,275.1
13.916666666666657,74.0,2026-09-01T12:00:00Z,1.91,8.9,1.65,275.2
13.916666666666657,74.08333333333331,2026-09-01T12:00:00Z,1.88,8.9,1.63,274.9
13.916666666666657,74.16666666666666,2026-09-01T12:00:00Z,1.87,8.9,1.62,274.6
13.916666666666657,74.25,2026-09-01T12:00:00Z,1.85,8.9,1.6,274.6
13.916666666666657,74.33333333333331,2026-09-01T12:00:00Z,1.82,8.9,1.58,274.1
13.916666666666657,74.41666666666666,2026-09-01T12:00:00Z,1.79,8.9,1.55,273.7
13.916666666666657,74.5,2026-09-01T12:00:00Z,1.75,8.9,1.53,272.9
13.916666666666657,80.33333333333331,2026-09-01T12:00:00Z,0.61,11.6,0.58,141.2
13.916666666666657,80.41666666666663,2026-09-01T12:00:00Z,0.78,12.0,0.76,147.5
13.916666666666657,80.5,2026-09-01T12:00:00Z,0.93,12.5,0.87,151.2
13.916666666666657,80.58333333333331,2026-09-01T12:00:00Z,1.02,13.0,0.9,153.6
13.916666666666657,80.66666666666663,2026-09-01T12:00:00Z,1.07,13.2,0.93,155.0
13.916666666666657,80.75,2026-09-01T12:00:00Z,1.11,13.4,0.95,155.0
13.916666666666657,80.83333333333331,2026-09-01T12:00:00Z,1.14,13.5,0.96,155.7
13.916666666666657,80.91666666666663,2026-09-01T12:00:00Z,1.16,13.5,0.95,156.2
13.916666666666657,81.0,2026-09-01T12:00:00Z,1.18,13.6,0.93,156.0
14.0,73.0,2026-09-01T12:00:00Z,2.16,9.2,1.71,276.7
14.0,73.08333333333331,2026-09-01T12:00:00Z,2.16,9.1,1.7,276.5
14.0,73.16666666666666,2026-09-01T12:00:00Z,2.16,9.1,1.69,276.3
14.0,73.25,2026-09-01T12:00:00Z,2.15,9.1,1.69,276.3
14.0,73.33333333333331,2026-09-01T12:00:00Z,2.14,9.1,1.69,276.0
14.0,73.41666666666666,2026-09-01T12:00:00Z,2.11,9.1,1.69,275.4
14.0,73.5,2026-09-01T12:00:00Z,2.09,9.1,1.7,275.1
14.0,73.58333333333331,2026-09-01T12:00:00Z,2.06,9.1,1.72,275.3
14.0,73.66666666666666,2026-09-01T12:00:00Z,2.04,9.1,1.71,275.0
14.0,73.75,2026-09-01T12:00:00Z,2.02,9.1,1.7,275.0
14.0,73.83333333333331,2026-09-01T12:00:00Z,1.99,9.0,1.69,274.5
14.0,73.91666666666666,2026-09-01T12:00:00Z,1.95,9.0,1.67,274.4
14.0,74.0,2026-09-01T12:00:00Z,1.91,8.9,1.65,274.5
14.0,74.08333333333331,2026-09-01T12:00:00Z,1.88,8.9,1.63,274.3
14.0,74.16666666666666,2026-09-01T12:00:00Z,1.86,8.9,1.62,273.8
14.0,74.25,2026-09-01T12:00:00Z,1.84,8.9,1.59,273.8
14.0,74.33333333333331,2026-09-01T12:00:00Z,1.8,8.9,1.56,273.4
14.0,80.33333333333331,2026-09-01T12:00:00Z,0.67,11.6,0.65,143.2
14.0,80.41666666666663,2026-09-01T12:00:00Z,0.8,11.9,0.78,148.0
14.0,80.5,2026-09-01T12:00:00Z,0.93,12.4,0.88,152.7
14.0,80.58333333333331,2026-09-01T12:00:00Z,1.02,13.1,0.9,154.1
14.0,80.66666666666663,2026-09-01T12:00:00Z,1.08,13.4,0.93,155.2
14.0,80.75,2026-09-01T12:00:00Z,1.11,13.5,0.94,155.2
14.0,80.83333333333331,2026-09-01T12:00:00Z,1.14,13.6,0.94,155.7
14.0,80.91666666666663,2026-09-01T12:00:00Z,1.17,13.6,0.95,156.4
14.0,81.0,2026-09-01T12:00:00Z,1.19,13.7,0.95,157.0
14.083333333333329,73.0,2026-09-01T12:00:00Z,2.16,9.1,1.7,276.0
14.083333333333329,73.08333333333331,2026-09-01T12:00:00Z,2.17,9.1,1.7,276.4
14.083333333333329,73.16666666666666,2026-09-01T12:00:00Z,2.17,9.1,1.69,276.9
14.083333333333329,73.25,2026-09-01T12:00:00Z,2.15,9.1,1.7,276.9
14.083333333333329,73.33333333333331,2026-09-01T12:00:00Z,2.13,9.1,1.71,276.6
14.083333333333329,73.41666666666666,2026-09-01T12:00:00Z,2.1,9.1,1.71,275.6
14.083333333333329,73.5,2026-09-01T12:00:00Z,2.08,9.1,1.69,274.1
14.083333333333329,73.58333333333331,2026-09-01T12:00:00Z,2.05,9.1,1.71,274.4
14.083333333333329,73.66666666666666,2026-09-01T12:00:00Z,2.03,9.1,1.71,274.3
14.083333333333329,73.75,2026-09-01T12:00:00Z,2.01,9.0,1.7,274.3
14.083333333333329,73.83333333333331,2026-09-01T12:00:00Z,1.98,9.0,1.68,274.0
14.083333333333329,73.91666666666666,2026-09-01T12:00:00Z,1.94,9.0,1.67,273.9
14.083333333333329,74.0,2026-09-01T12:00:00Z,1.9,8.9,1.65,273.8
14.083333333333329,74.08333333333331,2026-09-01T12:00:00Z,1.88,9.0,1.64,273.6
14.083333333333329,74.16666666666666,2026-09-01T12:00:00Z,1.86,8.9,1.61,273.2
14.083333333333329,74.25,2026-09-01T12:00:00Z,1.82,8.9,1.49,273.2
14.083333333333329,74.33333333333331,2026-09-01T12:00:00Z,1.78,8.9,1.4,263.8
14.083333333333329,80.33333333333331,2026-09-01T12:00:00Z,0.69,11.8,0.67,143.7
14.083333333333329,80.41666666666663,2026-09-01T12:00:00Z,0.81,12.0,0.79,148.6
14.083333333333329,80.5,2026-09-01T12:00:00Z,0.94,12.5,0.92,154.2
14.083333333333329,80.58333333333331,2026-09-01T12:00:00Z,1.02,13.2,0.92,154.8
14.083333333333329,80.66666666666663,2026-09-01T12:00:00Z,1.07,13.5,0.92,155.3
14.083333333333329,80.75,2026-09-01T12:00:00Z,1.11,13.6,0.93,155.3
14.083333333333329,80.83333333333331,2026-09-01T12:00:00Z,1.14,13.7,0.94,156.0
14.083333333333329,80.91666666666663,2026-09-01T12:00:00Z,1.17,13.7,0.95,156.8
14.083333333333329,81.0,2026-09-01T12:00:00Z,1.19,13.8,0.92,156.7
14.166666666666657,73.0,2026-09-01T12:00:00Z,2.17,9.1,1.68,275.1
14.166666666666657,73.08333333333331,2026-09-01T12:00:00Z,2.17,9.1,1.67,275.5
14.166666666666657,73.16666666666666,2026-09-01T12:00:00Z,2.17,9.1,1.67,275.8
14.166666666666657,73.25,2026-09-01T12:00:00Z,2.15,9.1,1.68,275.8
14.166666666666657,73.33333333333331,2026-09-01T12:00:00Z,2.13,9.1,1.7,275.7
14.166666666666657,73.41666666666666,2026-09-01T12:00:00Z,2.1,9.1,1.71,275.2
14.166666666666657,73.5,2026-09-01T12:00:00Z,2.07,9.1,1.7,274.6
14.166666666666657,73.58333333333331,2026-09-01T12:00:00Z,2.04,9.0,1.71,274.4
14.166666666666657,73.66666666666666,2026-09-01T12:00:00Z,2.02,9.0,1.7,274.2
14.166666666666657,73.75,2026-09-01T12:00:00Z,1.99,9.0,1.69,274.2
14.166666666666657,73.83333333333331,2026-09-01T12:00:00Z,1.96,9.0,1.68,273.9
14.166666666666657,73.91666666666666,2026-09-01T12:00:00Z,1.93,9.0,1.66,273.6
14.166666666666657,74.0,2026-09-01T12:00:00Z,1.9,8.9,1.64,273.3
14.166666666666657,74.08333333333331,2026-09-01T12:00:00Z,1.87,9.0,1.63,272.9
14.166666666666657,74.16666666666666,2026-09-01T12:00:00Z,1.85,9.0,1.56,268.4
14.166666666666657,74.25,2026-09-01T12:00:00Z,1.81,8.9,1.4,268.4
14.166666666666657,74.33333333333331,2026-09-01T12:00:00Z,1.76,8.9,1.29,259.6
14.166666666666657,80.16666666666663,2026-09-01T12:00:00Z,0.44,11.5,0.39,142.9
14.166666666666657,80.25,2026-09-01T12:00:00Z,0.57,11.8,0.54,142.9
14.166666666666657,80.33333333333331,2026-09-01T12:00:00Z,0.68,11.8,0.66,144.8
14.166666666666657,80.41666666666663,2026-09-01T12:00:00Z,0.79,12.0,0.77,148.5
14.166666666666657,80.5,2026-09-01T12:00:00Z,0.93,12.5,0.89,152.1
14.166666666666657,80.58333333333331,2026-09-01T12:00:00Z,1.02,13.2,0.92,153.9
14.166666666666657,80.66666666666663,2026-09-01T12:00:00Z,1.07,13.6,0.92,155.4
14.166666666666657,80.75,2026-09-01T12:00:00Z,1.11,13.7,0.93,155.4
14.166666666666657,80.83333333333331,2026-09-01T12:00:00Z,1.14,13.7,0.94,156.3
14.166666666666657,80.91666666666663,2026-09-01T12:00:00Z,1.17,13.8,0.94,156.8
14.166666666666657,81.0,2026-09-01T12:00:00Z,1.19,13.8,0.91,156.5
14.25,73.0,2026-09-01T12:00:00Z,2.17,9.1,1.66,274.8
14.25,73.08333333333331,2026-09-01T12:00:00Z,2.17,9.1,1.64,274.5
14.25,73.16666666666666,2026-09-01T12:00:00Z,2.17,9.1,1.64,274.3
14.25,73.25,2026-09-01T12:00:00Z,2.15,9.1,1.66,274.3
14.25,73.33333333333331,2026-09-01T12:00:00Z,2.13,9.1,1.68,274.3
14.25,73.41666666666666,2026-09-01T12:00:00Z,2.09,9.0,1.7,274.4
14.25,73.5,2026-09-01T12:00:00Z,2.05,9.0,1.71,274.4
14.25,73.58333333333331,2026-09-01T12:00:00Z,2.02,9.0,1.7,274.2
14.25,73.66666666666666,2026-09-01T12:00:00Z,1.99,9.0,1.69,274.2
14.25,73.75,2026-09-01T12:00:00Z,1.96,9.0,1.68,274.2
14.25,73.83333333333331,2026-09-01T12:00:00Z,1.94,9.0,1.66,273.6
14.25,73.91666666666666,2026-09-01T12:00:00Z,1.91,8.9,1.64,273.1
14.25,74.0,2026-09-01T12:00:00Z,1.89,8.9,1.63,272.6
14.25,74.08333333333331,2026-09-01T12:00:00Z,1.87,9.0,1.62,272.1
14.25,74.16666666666666,2026-09-01T12:00:00Z,1.84,9.0,1.56,271.6
14.25,74.25,2026-09-01T12:00:00Z,1.8,8.9,1.46,271.6
14.25,74.33333333333331,2026-09-01T12:00:00Z,1.74,8.9,1.38,271.2
14.25,80.25,2026-09-01T12:00:00Z,0.54,11.8,0.5,144.0
14.25,80.33333333333331,2026-09-01T12:00:00Z,0.68,11.8,0.67,144.8
14.25,80.41666666666663,2026-09-01T12:00:00Z,0.78,11.9,0.76,147.9
14.25,80.5,2026-09-01T12:00:00Z,0.93,12.3,0.85,154.5
14.25,80.58333333333331,2026-09-01T12:00:00Z,1.02,13.3,0.9,154.9
14.25,80.66666666666663,2026-09-01T12:00:00Z,1.07,13.7,0.92,155.7
14.25,80.75,2026-09-01T12:00:00Z,1.11,13.7,0.93,155.7
14.25,80.83333333333331,2026-09-01T12:00:00Z,1.14,13.8,0.94,156.6
14.25,80.91666666666663,2026-09-01T12:00:00Z,1.16,13.8,0.93,157.6
14.25,81.0,2026-09-01T12:00:00Z,1.19,13.8,0.89,157.1
14.333333333333329,73.0,2026-09-01T12:00:00Z,2.17,9.1,1.66,274.8
14.333333333333329,73.08333333333331,2026-09-01T12:00:00Z,2.17,9.1,1.63,274.5
14.333333333333329,73.16666666666666,2026-09-01T12:00:00Z,2.17,9.1,1.63,274.3
14.333333333333329,73.25,2026-09-01T12:00:00Z,2.16,9.1,1.65,274.3
14.333333333333329,73.33333333333331,2026-09-01T12:00:00Z,2.13,9.1,1.68,274.3
14.333333333333329,73.41666666666666,2026-09-01T12:00:00Z,2.09,9.0,1.7,274.4
14.333333333333329,73.5,2026-09-01T12:00:00Z,2.04,9.0,1.7,274.4
14.333333333333329,73.58333333333331,2026-09-01T12:00:00Z,2.0,8.9,1.68,274.2
14.333333333333329,73.66666666666666,2026-09-01T12:00:00Z,1.96,8.9,1.67,274.2
14.333333333333329,73.75,2026-09-01T12:00:00Z,1.93,8.9,1.65,274.2
14.333333333333329,73.83333333333331,2026-09-01T12:00:00Z,1.91,8.9,1.64,273.6
14.333333333333329,73.91666666666666,2026-09-01T12:00:00Z,1.9,8.9,1.63,273.1
14.333333333333329,74.0,2026-09-01T12:00:00Z,1.88,9.0,1.62,272.6
14.333333333333329,74.08333333333331,2026-09-01T12:00:00Z,1.86,9.0,1.6,272.1
14.333333333333329,74.16666666666666,2026-09-01T12:00:00Z,1.83,8.9,1.59,271.6
14.333333333333329,74.25,2026-09-01T12:00:00Z,1.78,8.9,1.56,271.6
14.333333333333329,74.33333333333331,2026-09-01T12:00:00Z,1.71,8.9,1.51,271.2
14.333333333333329,80.25,2026-09-01T12:00:00Z,0.55,11.7,0.49,144.0
14.333333333333329,80.33333333333331,2026-09-01T12:00:00Z,0.7,11.7,0.65,144.8
14.333333333333329,80.41666666666663,2026-09-01T12:00:00Z,0.8,11.8,0.75,147.9
14.333333333333329,80.5,2026-09-01T12:00:00Z,0.94,12.4,0.86,154.5
14.333333333333329,80.58333333333331,2026-09-01T12:00:00Z,1.02,13.5,0.9,154.9
14.333333333333329,80.66666666666663,2026-09-01T12:00:00Z,1.07,13.8,0.92,155.7
14.333333333333329,80.75,2026-09-01T12:00:00Z,1.11,13.8,0.93,155.7
14.333333333333329,80.83333333333331,2026-09-01T12:00:00Z,1.13,13.9,0.93,156.6
14.333333333333329,80.91666666666663,2026-09-01T12:00:00Z,1.16,13.9,0.92,157.6
14.333333333333329,81.0,2026-09-01T12:00:00Z,1.18,13.9,0.87,157.1
14.416666666666657,73.0,2026-09-01T12:00:00Z,2.17,9.1,1.66,274.6
14.416666666666657,73.08333333333331,2026-09-01T12:00:00Z,2.17,9.1,1.64,273.9
14.416666666666657,73.16666666666666,2026-09-01T12:00:00Z,2.17,9.1,1.64,273.4
14.416666666666657,73.25,2026-09-01T12:00:00Z,2.16,9.1,1.66,273.4
14.416666666666657,73.33333333333331,2026-09-01T12:00:00Z,2.13,9.0,1.68,273.6
14.416666666666657,73.41666666666666,2026-09-01T12:00:00Z,2.09,9.0,1.7,273.7
14.416666666666657,73.5,2026-09-01T12:00:00Z,2.03,8.9,1.69,273.5
14.416666666666657,73.58333333333331,2026-09-01T12:00:00Z,1.98,8.9,1.67,273.9
14.416666666666657,73.66666666666666,2026-09-01T12:00:00Z,1.95,8.9,1.65,273.3
14.416666666666657,73.75,2026-09-01T12:00:00Z,1.92,8.9,1.63,273.3
14.416666666666657,73.83333333333331,2026-09-01T12:00:00Z,1.9,8.9,1.62,272.7
14.416666666666657,73.91666666666666,2026-09-01T12:00:00Z,1.89,8.9,1.62,272.1
14.416666666666657,74.0,2026-09-01T12:00:00Z,1.87,9.0,1.61,271.8
14.416666666666657,74.08333333333331,2026-09-01T12:00:00Z,1.84,9.0,1.59,271.3
14.416666666666657,74.16666666666666,2026-09-01T12:00:00Z,1.81,8.9,1.57,270.7
14.416666666666657,74.25,2026-09-01T12:00:00Z,1.77,8.9,1.54,270.7
14.416666666666657,74.33333333333331,2026-09-01T12:00:00Z,1.69,8.9,1.49,269.8
14.416666666666657,80.25,2026-09-01T12:00:00Z,0.59,11.6,0.51,141.3
14.416666666666657,80.33333333333331,2026-09-01T12:00:00Z,0.73,11.6,0.6,151.9
14.416666666666657,80.41666666666663,2026-09-01T12:00:00Z,0.83,12.0,0.76,148.6
14.416666666666657,80.5,2026-09-01T12:00:00Z,0.95,12.7,0.93,154.0
14.416666666666657,80.58333333333331,2026-09-01T12:00:00Z,1.02,13.7,0.92,155.2
14.416666666666657,80.66666666666663,2026-09-01T12:00:00Z,1.07,13.9,0.92,156.1
14.416666666666657,80.75,2026-09-01T12:00:00Z,1.11,14.0,0.93,156.1
14.416666666666657,80.83333333333331,2026-09-01T12:00:00Z,1.13,14.0,0.93,157.1
14.416666666666657,80.91666666666663,2026-09-01T12:00:00Z,1.16,14.0,0.91,156.9
14.416666666666657,81.0,2026-09-01T12:00:00Z,1.19,14.0,0.86,157.2
14.5,73.0,2026-09-01T12:00:00Z,2.18,9.1,1.67,274.9
14.5,73.08333333333331,2026-09-01T12:00:00Z,2.18,9.0,1.67,273.9
14.5,73.16666666666666,2026-09-01T12:00:00Z,2.18,9.0,1.68,273.2
14.5,73.25,2026-09-01T12:00:00Z,2.16,9.0,1.69,273.2
14.5,73.33333333333331,2026-09-01T12:00:00Z,2.13,9.0,1.7,272.7
14.5,73.41666666666666,2026-09-01T12:00:00Z,2.09,9.0,1.7,272.2
14.5,73.5,2026-09-01T12:00:00Z,2.05,9.0,1.69,271.9
14.5,73.58333333333331,2026-09-01T12:00:00Z,2.01,9.0,1.67,271.7
14.5,73.66666666666666,2026-09-01T12:00:00Z,1.96,8.9,1.66,271.5
14.5,73.75,2026-09-01T12:00:00Z,1.93,8.9,1.64,271.5
14.5,73.83333333333331,2026-09-01T12:00:00Z,1.9,8.9,1.63,271.4
14.5,73.91666666666666,2026-09-01T12:00:00Z,1.88,8.9,1.62,271.2
14.5,74.0,2026-09-01T12:00:00Z,1.85,8.9,1.61,270.9
14.5,74.08333333333331,2026-09-01T12:00:00Z,1.83,8.9,1.59,270.3
14.5,74.16666666666666,2026-09-01T12:00:00Z,1.79,8.9,1.56,269.4
14.5,74.25,2026-09-01T12:00:00Z,1.75,8.9,1.52,269.4
14.5,74.33333333333331,2026-09-01T12:00:00Z,1.7,9.0,1.48,267.9
14.5,80.25,2026-09-01T12:00:00Z,0.6,11.8,0.59,142.8
14.5,80.33333333333331,2026-09-01T12:00:00Z,0.74,11.9,0.71,145.4
14.5,80.41666666666663,2026-09-01T12:00:00Z,0.85,12.2,0.78,149.2
14.5,80.5,2026-09-01T12:00:00Z,0.95,13.1,0.88,154.0
14.5,80.58333333333331,2026-09-01T12:00:00Z,1.02,13.9,0.94,156.4
14.5,80.66666666666663,2026-09-01T12:00:00Z,1.07,14.0,0.94,156.7
14.5,80.75,2026-09-01T12:00:00Z,1.11,14.1,0.93,156.7
14.5,80.83333333333331,2026-09-01T12:00:00Z,1.14,14.1,0.93,157.5
14.5,80.91666666666663,2026-09-01T12:00:00Z,1.17,14.0,0.9,157.7
14.5,81.0,2026-09-01T12:00:00Z,1.19,14.0,0.83,156.9
14.583333333333329,73.0,2026-09-01T12:00:00Z,2.2,9.0,1.7,274.3
14.583333333333329,73.08333333333331,2026-09-01T12:00:00Z,2.2,9.0,1.69,273.2
14.583333333333329,73.16666666666666,2026-09-01T12:00:00Z,2.18,9.0,1.71,273.2
14.583333333333329,73.25,2026-09-01T12:00:00Z,2.16,9.0,1.72,273.2
14.583333333333329,73.33333333333331,2026-09-01T12:00:00Z,2.12,9.0,1.72,273.1
14.583333333333329,73.41666666666666,2026-09-01T12:00:00Z,2.08,9.0,1.71,271.7
14.583333333333329,73.5,2026-09-01T12:00:00Z,2.04,9.0,1.68,270.3
14.583333333333329,73.58333333333331,2026-09-01T12:00:00Z,2.01,9.0,1.66,269.3
14.583333333333329,73.66666666666666,2026-09-01T12:00:00Z,1.96,8.9,1.64,269.7
14.583333333333329,73.75,2026-09-01T12:00:00Z,1.92,8.9,1.63,269.7
14.583333333333329,73.83333333333331,2026-09-01T12:00:00Z,1.89,8.9,1.63,270.1
14.583333333333329,73.91666666666666,2026-09-01T12:00:00Z,1.86,8.9,1.62,270.4
14.583333333333329,74.0,2026-09-01T12:00:00Z,1.84,8.9,1.6,269.9
14.583333333333329,74.08333333333331,2026-09-01T12:00:00Z,1.81,8.9,1.56,268.8
14.583333333333329,74.16666666666666,2026-09-01T12:00:00Z,1.77,8.9,1.53,267.4
14.583333333333329,74.25,2026-09-01T12:00:00Z,1.69,8.9,1.48,267.4
14.583333333333329,74.33333333333331,2026-09-01T12:00:00Z,1.44,8.8,1.29,265.9
14.583333333333329,80.25,2026-09-01T12:00:00Z,0.51,11.9,0.49,142.9
14.583333333333329,80.33333333333331,2026-09-01T12:00:00Z,0.69,12.1,0.67,145.1
14.583333333333329,80.41666666666663,2026-09-01T12:00:00Z,0.86,12.5,0.83,149.0
14.583333333333329,80.5,2026-09-01T12:00:00Z,0.95,13.8,0.92,154.2
14.583333333333329,80.58333333333331,2026-09-01T12:00:00Z,1.02,14.1,0.94,155.1
14.583333333333329,80.66666666666663,2026-09-01T12:00:00Z,1.07,14.1,0.93,157.0
14.583333333333329,80.75,2026-09-01T12:00:00Z,1.1,14.1,0.93,157.0
14.583333333333329,80.83333333333331,2026-09-01T12:00:00Z,1.14,14.1,0.92,157.9
14.583333333333329,80.91666666666663,2026-09-01T12:00:00Z,1.17,14.1,0.89,157.6
14.583333333333329,81.0,2026-09-01T12:00:00Z,1.2,14.1,0.83,157.3
14.666666666666657,73.0,2026-09-01T12:00:00Z,2.21,9.0,1.69,273.7
14.666666666666657,73.08333333333331,2026-09-01T12:00:00Z,2.21,9.0,1.69,272.9
14.666666666666657,73.16666666666666,2026-09-01T12:00:00Z,2.18,8.9,1.7,273.3
14.666666666666657,73.25,2026-09-01T12:00:00Z,2.13,8.9,1.71,273.3
14.666666666666657,73.33333333333331,2026-09-01T12:00:00Z,2.08,8.9,1.7,273.6
14.666666666666657,73.41666666666666,2026-09-01T12:00:00Z,2.05,8.9,1.66,270.9
14.666666666666657,73.5,2026-09-01T12:00:00Z,2.02,9.0,1.63,268.1
14.666666666666657,73.58333333333331,2026-09-01T12:00:00Z,1.97,9.0,1.61,267.1
14.666666666666657,73.66666666666666,2026-09-01T12:00:00Z,1.93,9.0,1.6,267.7
14.666666666666657,73.75,2026-09-01T12:00:00Z,1.9,8.9,1.6,267.7
14.666666666666657,73.83333333333331,2026-09-01T12:00:00Z,1.87,8.9,1.6,268.9
14.666666666666657,73.91666666666666,2026-09-01T12:00:00Z,1.84,8.9,1.59,269.3
14.666666666666657,74.0,2026-09-01T12:00:00Z,1.8,8.9,1.57,268.9
14.666666666666657,74.08333333333331,2026-09-01T12:00:00Z,1.77,8.9,1.52,267.5
14.666666666666657,74.16666666666666,2026-09-01T12:00:00Z,1.7,8.7,1.46,264.9
14.666666666666657,80.25,2026-09-01T12:00:00Z,0.56,11.7,0.5,146.1
14.666666666666657,80.33333333333331,2026-09-01T12:00:00Z,0.71,12.0,0.68,147.3
